10.617748099719648, 2.172421116400633
12.970302014706425, 2.3976945341427554
16.20011079134143, 2.6610217971141585
20.363786455001296, 2.9483131375926233
26.02492264044021, 3.2676798113546375
30.404720881182655, 3.4745158353813848
37.09654895716484, 3.7437742860767034
47.72556694527695, 4.106736241169935
56.73911672887302, 4.364219259282495
67.9496543763475, 4.67307961422469
79.97524281110601, 4.899782505052989
99.71961810766732, 5.302812207312787
118.27016752523167, 5.622595008263835
144.1074803217454, 5.9727645857974005
166.6757893289814, 6.2002079880663175
194.93221993548542, 6.338327103857688
213.2786427892809, 6.35809203542077
253.54346771021594, 6.28095654697132
301.1791285083203, 6.116264343958562
357.0568514803084, 5.797281357435663
426.51977313204407, 5.478396097490302
505.5580711555561, 5.154826330847614
596.501596931962, 4.831460302882138
722.416002856947, 4.479226825161432
913.7008314268869, 4.076290456054574
1156.8584333325657, 3.6857333399676566
1465.63803889479, 3.3185888461689608
